Time,Date,Discharge_inflow_m3pers,DOC_concentration_inflow_mgperL
42893,06/07/2017,13.9107,3.33949
42894,06/08/2017,12.9739,3.19381
42895,06/09/2017,12.2059,3.06387
42896,06/10/2017,11.5699,2.95066
42897,06/11/2017,11.0415,2.85304
42898,06/12/2017,10.6,2.76979
42899,06/13/2017,10.2278,2.69972
42900,06/14/2017,9.90978,2.64168
42901,06/15/2017,9.63899,2.59315
42902,06/16/2017,9.40241,2.5538
42903,06/17/2017,9.19671,2.52133
42904,06/18/2017,9.01928,2.49368
42905,06/19/2017,8.86783,2.46918
42906,06/20/2017,8.7763,2.43642
42907,06/21/2017,8.69406,2.4079
42908,06/22/2017,8.59607,2.38928
42909,06/23/2017,8.50734,2.37259
42910,06/24/2017,8.41953,2.35932
42911,06/25/2017,8.33263,2.34881
42912,06/26/2017,8.24662,2.34051
42913,06/27/2017,8.1615,2.334
42914,06/28/2017,8.07751,2.32887
42915,06/29/2017,7.99389,2.32503
42916,06/30/2017,7.91138,2.32207
42917,07/01/2017,7.83565,2.31812
42918,07/02/2017,7.74891,2.31828
42919,07/03/2017,7.66893,2.3172
42920,07/04/2017,7.58977,2.31652
42921,07/05/2017,7.51144,2.31617
42922,07/06/2017,7.43391,2.3161
42923,07/07/2017,7.35718,2.31625
42924,07/08/2017,7.28124,2.31658
42925,07/09/2017,7.20609,2.31707
42926,07/10/2017,7.13171,2.31768
42927,07/11/2017,7.05809,2.3184
42928,07/12/2017,6.98524,2.31921
42929,07/13/2017,6.91315,2.3201
42930,07/14/2017,6.84832,2.31885
42931,07/15/2017,6.77426,2.32102
42932,07/16/2017,6.70128,2.32314
42933,07/17/2017,6.63211,2.32426
42934,07/18/2017,6.56366,2.32542
42935,07/19/2017,6.49591,2.32661
42936,07/20/2017,6.42887,2.32785
42937,07/21/2017,6.36251,2.32911
42938,07/22/2017,6.29684,2.33041
42939,07/23/2017,6.28231,2.33319
42940,07/24/2017,6.16827,2.34917
42941,07/25/2017,21.4548,5.42799
42942,07/26/2017,20.6966,5.3235
42943,07/27/2017,17.5914,5.1395
42944,07/28/2017,15.1061,4.94216
42945,07/29/2017,13.1176,4.73373
42946,07/30/2017,11.5216,4.51975
42947,07/31/2017,10.2399,4.30434
42948,08/01/2017,9.20793,4.09281
42949,08/02/2017,8.37304,3.89071
42950,08/03/2017,7.69299,3.70299
42951,08/04/2017,7.14066,3.53023
42952,08/05/2017,6.69061,3.37412
42953,08/06/2017,6.33309,3.22998
42954,08/07/2017,6.03794,3.10466
42955,08/08/2017,7.57996,3.66828
42956,08/09/2017,7.10601,3.5053
42957,08/10/2017,6.83889,3.4055
42958,08/11/2017,6.41897,3.25722
42959,08/12/2017,6.07435,3.12632
42960,08/13/2017,5.77616,3.01968
42961,08/14/2017,5.52732,2.92877
42962,08/15/2017,5.31795,2.85236
42963,08/16/2017,5.14063,2.78874
42964,08/17/2017,4.98715,2.73741
42965,08/18/2017,4.85344,2.69632
42966,08/19/2017,4.74458,2.65895
42967,08/20/2017,4.66198,2.62126
42968,08/21/2017,4.61259,2.5767
42969,08/22/2017,4.56498,2.54073
42970,08/23/2017,4.51787,2.51228
42971,08/24/2017,4.47124,2.48986
42972,08/25/2017,4.42508,2.4723
42973,08/26/2017,4.37941,2.45866
42974,08/27/2017,4.33421,2.44818
42975,08/28/2017,4.28947,2.44024
42976,08/29/2017,4.2452,2.43435
42977,08/30/2017,4.20138,2.43012
42978,08/31/2017,5.89039,3.54766
42979,09/01/2017,5.99907,3.62795
42980,09/02/2017,20.0239,5.66978
42981,09/03/2017,16.6973,5.52473
42982,09/04/2017,14.8266,5.38246
42983,09/05/2017,12.537,5.21471
42984,09/06/2017,20.321,5.45627
42985,09/07/2017,18.3155,5.33828
42986,09/08/2017,15.3276,5.19929
42987,09/09/2017,44.1331,5.38135
42988,09/10/2017,35.9111,5.32042
42989,09/11/2017,29.5524,5.24241
42990,09/12/2017,29.0933,5.0424
42991,09/13/2017,23.8331,4.97093
42992,09/14/2017,20.9137,4.84558
42993,09/15/2017,19.9928,4.68179
42994,09/16/2017,16.5662,4.59608
42995,09/17/2017,13.8613,4.4943
42996,09/18/2017,11.7049,4.38056
42997,09/19/2017,10.0042,4.24852
42998,09/20/2017,8.65006,4.10673
42999,09/21/2017,7.54592,3.96864
43000,09/22/2017,6.66579,3.82581
43001,09/23/2017,5.96113,3.68339
43002,09/24/2017,5.39492,3.54568
43003,09/25/2017,4.94291,3.413
43004,09/26/2017,4.58171,3.28811
43005,09/27/2017,4.2908,3.17448
43006,09/28/2017,4.05507,3.07373
43007,09/29/2017,3.86372,2.98568
43008,09/30/2017,3.71775,2.90214
43009,10/01/2017,3.60162,2.82866
43010,10/02/2017,3.49485,2.77588
43011,10/03/2017,3.40992,2.72926
43012,10/04/2017,3.34846,2.68328
43013,10/05/2017,3.28271,2.65672
43014,10/06/2017,3.23435,2.62926
43015,10/07/2017,3.45727,2.71181
43016,10/08/2017,3.36522,2.67722
43017,10/09/2017,3.28846,2.64889
43018,10/10/2017,3.22436,2.62553
43019,10/11/2017,3.16983,2.60685
43020,10/12/2017,3.12277,2.59221
43021,10/13/2017,3.0817,2.58091
43022,10/14/2017,3.06447,2.55636
43023,10/15/2017,3.0498,2.53505
43024,10/16/2017,3.03521,2.518
43025,10/17/2017,3.02068,2.50435
43026,10/18/2017,3.00858,2.49147
43027,10/19/2017,7.96851,3.94958
43028,10/20/2017,6.91996,3.83007
43029,10/21/2017,6.09448,3.69904
43030,10/22/2017,9.69113,4.09556
43031,10/23/2017,8.28492,3.98578
43032,10/24/2017,7.16221,3.86877
43033,10/25/2017,6.26524,3.74682
43034,10/26/2017,5.54846,3.62242
43035,10/27/2017,4.97532,3.49846
43036,10/28/2017,4.51829,3.37661
43037,10/29/2017,4.15312,3.26008
43038,10/30/2017,3.86046,3.15159
43039,10/31/2017,3.63055,3.04845
43040,11/01/2017,3.44133,2.96002
43041,11/02/2017,3.28676,2.88389
43042,11/03/2017,3.16074,2.81862
43043,11/04/2017,3.05733,2.76354
43044,11/05/2017,2.98181,2.70863
43045,11/06/2017,2.91407,2.66767
43046,11/07/2017,2.85813,2.6333
43047,11/08/2017,2.81079,2.60532
43048,11/09/2017,2.77082,2.5822
43049,11/10/2017,2.73582,2.56399
43050,11/11/2017,2.7043,2.55027
43051,11/12/2017,2.67641,2.53943
43052,11/13/2017,2.65389,2.52859
43053,11/14/2017,2.6412,2.51248
43054,11/15/2017,2.62857,2.49958
43055,11/16/2017,2.61601,2.48925
43056,11/17/2017,2.6035,2.48099
43057,11/18/2017,2.59106,2.47437
43058,11/19/2017,2.57868,2.46906
43059,11/20/2017,2.56635,2.46481
43060,11/21/2017,2.55409,2.4614
43061,11/22/2017,2.54188,2.45866
43062,11/23/2017,2.52973,2.45646
43063,11/24/2017,2.51764,2.45469
43064,11/25/2017,2.65372,2.52635
43065,11/26/2017,2.60585,2.51668
43066,11/27/2017,2.56495,2.5092
43067,11/28/2017,2.52974,2.5034
43068,11/29/2017,2.49957,2.4985
43069,11/30/2017,2.47382,2.49392
43070,12/01/2017,2.45141,2.48982
43071,12/02/2017,2.43142,2.48636
43072,12/03/2017,2.41274,2.48405
43073,12/04/2017,2.39991,2.47772
43074,12/05/2017,2.38845,2.47157
43075,12/06/2017,2.37704,2.46664
43076,12/07/2017,2.36568,2.46269
43077,12/08/2017,2.35439,2.45952
43078,12/09/2017,2.34314,2.45697
43079,12/10/2017,2.33195,2.45493
43080,12/11/2017,2.3691,2.44909
43081,12/12/2017,2.34234,2.45468
43082,12/13/2017,2.31941,2.45862
43083,12/14/2017,2.2974,2.4635
43084,12/15/2017,2.27832,2.46678
43085,12/16/2017,2.26593,2.46403
43086,12/17/2017,2.25511,2.4605
43087,12/18/2017,2.24434,2.45766
43088,12/19/2017,2.23362,2.45539
43089,12/20/2017,2.22296,2.45356
43090,12/21/2017,2.21235,2.45209
43091,12/22/2017,2.20178,2.45091
43092,12/23/2017,2.19127,2.44995
43093,12/24/2017,2.18081,2.44917
43094,12/25/2017,2.1704,2.44854
43095,12/26/2017,2.16004,2.44803
43096,12/27/2017,2.14973,2.44761
43097,12/28/2017,2.13947,2.44727
43098,12/29/2017,2.12926,2.44698
43099,12/30/2017,2.11909,2.44674
43100,12/31/2017,2.10898,2.44654
43101,01/01/2018,2.09891,2.44637
43102,01/02/2018,2.0889,2.44623
43103,01/03/2018,2.07893,2.44611
43104,01/04/2018,2.06901,2.446
43105,01/05/2018,2.05913,2.4459
43106,01/06/2018,2.04962,2.44544
43107,01/07/2018,20.1781,5.59773
43108,01/08/2018,16.456,5.52181
43109,01/09/2018,13.4927,5.43184
43110,01/10/2018,11.1323,5.32686
43111,01/11/2018,9.2529,5.20528
43112,01/12/2018,7.7551,5.06747
43113,01/13/2018,6.56189,4.91326
43114,01/14/2018,5.61028,4.74477
43115,01/15/2018,4.85143,4.56413
43116,01/16/2018,4.24434,4.37662
43117,01/17/2018,3.75914,4.18537
43118,01/18/2018,3.37146,3.99445
43119,01/19/2018,3.06151,3.8084
43120,01/20/2018,2.8123,3.63284
43121,01/21/2018,2.61037,3.47234
43122,01/22/2018,2.44799,3.32624
43123,01/23/2018,2.31713,3.19574
43124,01/24/2018,2.212,3.08029
43125,01/25/2018,2.12729,2.9797
43126,01/26/2018,6.64259,4.64025
43127,01/27/2018,5.65072,4.50094
43128,01/28/2018,4.85721,4.35246
43129,01/29/2018,4.22476,4.19453
43130,01/30/2018,3.72025,4.03077
43131,01/31/2018,3.31704,3.86569
43132,02/01/2018,4.0414,4.04568
43133,02/02/2018,3.5703,3.891
43134,02/03/2018,3.19351,3.73633
43135,02/04/2018,4.0699,4.02955
43136,02/05/2018,28.027,5.21658
43137,02/06/2018,30.6283,4.86865
43138,02/07/2018,25.8888,4.71443
43139,02/08/2018,21.5907,4.60187
43140,02/09/2018,18.0564,4.48871
43141,02/10/2018,16.6806,4.36376
43142,02/11/2018,14.6494,4.16566
43143,02/12/2018,18.2521,4.12437
43144,02/13/2018,20.0667,3.62169
43145,02/14/2018,13.9406,3.84179
43146,02/15/2018,12.151,3.71462
43147,02/16/2018,10.7991,3.58341
43148,02/17/2018,25.0434,3.95563
43149,02/18/2018,22.679,3.75194
43150,02/19/2018,20.2115,3.59737
43151,02/20/2018,18.0881,3.47493
43152,02/21/2018,17.1546,3.2849
43153,02/22/2018,16.1404,3.13906
43154,02/23/2018,15.6352,2.99347
43155,02/24/2018,15.5116,2.8595
43156,02/25/2018,14.5382,2.77778
43157,02/26/2018,19.8244,3.0975
43158,02/27/2018,20.591,2.91737
43159,02/28/2018,19.0376,2.83296
43160,03/01/2018,117.51,3.66883
43161,03/02/2018,98.4954,3.5938
43162,03/03/2018,81.6167,3.54344
43163,03/04/2018,67.8694,3.49066
43164,03/05/2018,58.3857,3.38277
43165,03/06/2018,50.2252,3.30452
43166,03/07/2018,43.0077,3.23527
43167,03/08/2018,37.2341,3.1616
43168,03/09/2018,32.6064,3.08526
43169,03/10/2018,28.894,3.00766
43170,03/11/2018,26.1919,2.92505
43171,03/12/2018,23.7836,2.85085
43172,03/13/2018,21.8381,2.78052
43173,03/14/2018,20.2592,2.71552
43174,03/15/2018,18.9708,2.65682
43175,03/16/2018,17.9182,2.60416
43176,03/17/2018,17.0534,2.55762
43177,03/18/2018,16.343,2.51631
43178,03/19/2018,16.2969,2.47763
43179,03/20/2018,16.3826,2.4461
43180,03/21/2018,16.5474,2.42189
43181,03/22/2018,16.156,2.40365
43182,03/23/2018,15.8122,2.38869
43183,03/24/2018,21.859,2.17917
43184,03/25/2018,23.3137,2.21439
43185,03/26/2018,23.1205,2.24152
43186,03/27/2018,22.539,2.26157
43187,03/28/2018,21.5865,2.27482
43188,03/29/2018,20.7933,2.28562
43189,03/30/2018,20.1254,2.29444
43190,03/31/2018,19.5583,2.30142
43191,04/01/2018,19.0694,2.3071
43192,04/02/2018,18.6426,2.31176
43193,04/03/2018,18.265,2.31563
43194,04/04/2018,17.9279,2.31873
43195,04/05/2018,17.6248,2.32099
43196,04/06/2018,17.3502,2.32247
43197,04/07/2018,17.0967,2.32353
43198,04/08/2018,32.7026,2.10742
43199,04/09/2018,31.6023,2.15324
43200,04/10/2018,28.8659,2.17372
43201,04/11/2018,111.439,1.81376
43202,04/12/2018,95.796,1.85695
43203,04/13/2018,88.9703,1.77992
43204,04/14/2018,87.3588,1.67897
43205,04/15/2018,74.7175,1.72747
43206,04/16/2018,63.9873,1.77035
43207,04/17/2018,55.3457,1.81705
43208,04/18/2018,48.4216,1.86556
43209,04/19/2018,42.8673,1.91467
43210,04/20/2018,38.4035,1.96317
43211,04/21/2018,34.8061,2.01006
43212,04/22/2018,31.8995,2.05429
43213,04/23/2018,29.5422,2.09513
43214,04/24/2018,27.6209,2.13222
43215,04/25/2018,26.048,2.16519
43216,04/26/2018,24.7554,2.19379
43217,04/27/2018,23.6913,2.21772
43218,04/28/2018,22.8007,2.23815
43219,04/29/2018,22.4164,2.23218
43220,04/30/2018,21.7114,2.24939
43221,05/01/2018,21.3729,2.2464
43222,05/02/2018,20.8008,2.26092
43223,05/03/2018,20.3025,2.27311
43224,05/04/2018,19.8657,2.28307
43225,05/05/2018,19.4996,2.28865
43226,05/06/2018,19.159,2.29428
43227,05/07/2018,19.5807,2.25271
43228,05/08/2018,25.8464,2.02071
43229,05/09/2018,33.2723,1.89309
43230,05/10/2018,72.7442,1.45701
43231,05/11/2018,63.55,1.53836
43232,05/12/2018,121.162,1.16512
43233,05/13/2018,153.872,0.971965
43234,05/14/2018,128.997,1.03285
43235,05/15/2018,107.641,1.09395
43236,05/16/2018,101.918,1.07118
43237,05/17/2018,87.6496,1.13602
43238,05/18/2018,75.8069,1.20407
43239,05/19/2018,66.2376,1.29449
43240,05/20/2018,58.6096,1.40239
43241,05/21/2018,52.0026,1.49973
43242,05/22/2018,49.2472,1.54065
43243,05/23/2018,45.7417,1.66148
43244,05/24/2018,41.6734,1.74902
43245,05/25/2018,38.3844,1.83067
43246,05/26/2018,35.7122,1.90539
43247,05/27/2018,33.531,1.97244
43248,05/28/2018,34.3484,1.9184
43249,05/29/2018,32.758,1.98995
43250,05/30/2018,34.4255,1.90496
43251,05/31/2018,34.2329,1.99914
43252,06/01/2018,32.7426,2.05073
43253,06/02/2018,32.6782,2.05394
43254,06/03/2018,35.3652,1.95987
43255,06/04/2018,35.2465,2.02825
43256,06/05/2018,34.0474,2.07986
43257,06/06/2018,36.3822,2.00004
43258,06/07/2018,41.7999,1.876
43259,06/08/2018,40.3138,1.96412
43260,06/09/2018,38.0441,2.02486
43261,06/10/2018,36.2076,2.07608
43262,06/11/2018,35.1141,2.10261
43263,06/12/2018,33.7264,2.14349
43264,06/13/2018,32.5765,2.17674
43265,06/14/2018,31.5845,2.20538
43266,06/15/2018,30.7504,2.22775
43267,06/16/2018,30.0135,2.24689
43268,06/17/2018,29.3759,2.26168
43269,06/18/2018,28.8013,2.27411
43270,06/19/2018,28.2854,2.28397
43271,06/20/2018,27.8195,2.2915
43272,06/21/2018,27.391,2.29736
43273,06/22/2018,26.9957,2.30162
43274,06/23/2018,26.6417,2.30335
43275,06/24/2018,26.2995,2.3049
43276,06/25/2018,25.9727,2.30584
43277,06/26/2018,25.7033,2.30229
43278,06/27/2018,25.438,2.29889
43279,06/28/2018,28.1822,2.16435
43280,06/29/2018,27.5892,2.17428
43281,06/30/2018,26.7358,2.19713
43282,07/01/2018,26.0077,2.21579
43283,07/02/2018,25.3807,2.23077
43284,07/03/2018,24.8308,2.24297
43285,07/04/2018,24.346,2.25255
43286,07/05/2018,23.918,2.25951
43287,07/06/2018,23.5258,2.26526
43288,07/07/2018,23.1658,2.26971
43289,07/08/2018,22.8313,2.27319
43290,07/09/2018,22.5232,2.27529
43291,07/10/2018,22.2298,2.27698
43292,07/11/2018,21.9989,2.27313
43293,07/12/2018,21.7751,2.26924
43294,07/13/2018,21.5471,2.2664
43295,07/14/2018,21.3247,2.26352
43296,07/15/2018,21.1046,2.2609
43297,07/16/2018,34.6825,1.92912
43298,07/17/2018,31.6,1.97282
43299,07/18/2018,29.1059,2.01364
43300,07/19/2018,27.0791,2.05103
43301,07/20/2018,25.4242,2.08468
43302,07/21/2018,24.6046,2.09653
43303,07/22/2018,28.9031,1.98859
43304,07/23/2018,26.7606,2.02749
43305,07/24/2018,25.0135,2.06297
43306,07/25/2018,23.5853,2.09446
43307,07/26/2018,22.4064,2.12236
43308,07/27/2018,21.4298,2.14645
43309,07/28/2018,20.6169,2.16674
43310,07/29/2018,19.9324,2.18382
43311,07/30/2018,19.3482,2.19831
43312,07/31/2018,18.8475,2.21017
43313,08/01/2018,18.4104,2.22018
43314,08/02/2018,18.0276,2.22821
43315,08/03/2018,17.6889,2.23451
43316,08/04/2018,17.3824,2.23982
43317,08/05/2018,17.1054,2.24384
43318,08/06/2018,16.8549,2.24645
43319,08/07/2018,16.6242,2.24812
43320,08/08/2018,16.4534,2.24306
43321,08/09/2018,39.0193,1.95027
43322,08/10/2018,34.2739,1.97536
43323,08/11/2018,30.3542,2.00342
43324,08/12/2018,27.2035,2.0312
43325,08/13/2018,25.5488,2.03951
43326,08/14/2018,26.2106,2.01261
43327,08/15/2018,23.8298,2.04058
43328,08/16/2018,21.8905,2.06822
43329,08/17/2018,23.7946,2.02218
43330,08/18/2018,22.3361,2.03847
43331,08/19/2018,20.6108,2.06718
43332,08/20/2018,19.2062,2.09368
43333,08/21/2018,18.0613,2.11725
43334,08/22/2018,17.121,2.1381
43335,08/23/2018,16.3459,2.15599
43336,08/24/2018,15.7116,2.16986
43337,08/25/2018,15.3472,2.17334
43338,08/26/2018,14.8549,2.18549
43339,08/27/2018,14.4318,2.19625
43340,08/28/2018,14.0651,2.20566
43341,08/29/2018,13.8296,2.20731
43342,08/30/2018,13.5513,2.21177
43343,08/31/2018,19.0274,2.11109
43344,09/01/2018,17.6507,2.1273
43345,09/02/2018,16.5627,2.14118
43346,09/03/2018,16.1107,2.14465
43347,09/04/2018,16.2174,2.13938
43348,09/05/2018,15.2865,2.15528
43349,09/06/2018,14.7639,2.1609
43350,09/07/2018,14.0799,2.17447
43351,09/08/2018,13.512,2.18609
43352,09/09/2018,13.0345,2.19633
43353,09/10/2018,12.63,2.20516
43354,09/11/2018,12.2839,2.21274
43355,09/12/2018,11.9866,2.2189
43356,09/13/2018,11.7249,2.22445
43357,09/14/2018,11.4954,2.22882
43358,09/15/2018,11.9223,2.21478
43359,09/16/2018,11.6094,2.22065
43360,09/17/2018,11.3385,2.22559
43361,09/18/2018,11.1019,2.22963
43362,09/19/2018,10.8913,2.23321
43363,09/20/2018,10.7016,2.23641
43364,09/21/2018,10.529,2.23925
43365,09/22/2018,10.3694,2.24198
43366,09/23/2018,10.2199,2.24475
43367,09/24/2018,10.8498,2.23203
43368,09/25/2018,10.5721,2.23449
43369,09/26/2018,10.3309,2.2367
43370,09/27/2018,10.1194,2.23858
43371,09/28/2018,9.92832,2.241
43372,09/29/2018,9.76663,2.24087
43373,09/30/2018,9.60923,2.24313
43374,10/01/2018,9.48986,2.23924
43375,10/02/2018,9.35493,2.24125
43376,10/03/2018,9.22696,2.24353
43377,10/04/2018,9.10764,2.24532
43378,10/05/2018,9.01349,2.2422
43379,10/06/2018,8.92045,2.23984
43380,10/07/2018,17.4286,2.37524
43381,10/08/2018,16.8192,2.3579
43382,10/09/2018,22.7998,2.35778
43383,10/10/2018,37.9057,2.29449
43384,10/11/2018,33.3184,2.28677
43385,10/12/2018,28.636,2.28301
43386,10/13/2018,24.9437,2.27731
43387,10/14/2018,91.3818,2.10322
43388,10/15/2018,126.059,1.7377
43389,10/16/2018,104.427,1.75695
43390,10/17/2018,86.1194,1.7733
43391,10/18/2018,71.6365,1.79036
43392,10/19/2018,59.9879,1.81118
43393,10/20/2018,50.6672,1.83491
43394,10/21/2018,43.2207,1.86082
43395,10/22/2018,37.2674,1.88845
43396,10/23/2018,32.5011,1.91733
43397,10/24/2018,28.6781,1.94694
43398,10/25/2018,25.6077,1.97646
43399,10/26/2018,23.136,2.00522
43400,10/27/2018,29.254,1.75178
43401,10/28/2018,30.1382,1.77907
43402,10/29/2018,28.9357,1.856
43403,10/30/2018,26.4653,1.90258
43404,10/31/2018,61.7843,1.37969
43405,11/01/2018,55.4753,1.47814
43406,11/02/2018,48.0459,1.5384
43407,11/03/2018,42.0938,1.60084
43408,11/04/2018,37.317,1.66406
43409,11/05/2018,46.7954,1.47876
43410,11/06/2018,43.3105,1.58644
43411,11/07/2018,38.6213,1.65466
43412,11/08/2018,34.8469,1.72126
43413,11/09/2018,35.1568,1.69535
43414,11/10/2018,34.1158,1.79493
43415,11/11/2018,31.5435,1.85441
43416,11/12/2018,29.4502,1.90851
43417,11/13/2018,27.7401,1.95666
43418,11/14/2018,26.335,1.9988
43419,11/15/2018,25.1781,2.03471
43420,11/16/2018,24.2233,2.06565
43421,11/17/2018,23.5638,2.08261
43422,11/18/2018,25.7427,2.05749
43423,11/19/2018,26.9019,2.10256
43424,11/20/2018,26.4917,2.12621
43425,11/21/2018,25.9938,2.14415
43426,11/22/2018,25.4042,2.15743
43427,11/23/2018,24.8861,2.16801
43428,11/24/2018,24.4263,2.17627
43429,11/25/2018,24.0126,2.18266
43430,11/26/2018,23.6356,2.18759
43431,11/27/2018,23.2885,2.19128
43432,11/28/2018,22.9654,2.19401
43433,11/29/2018,22.6633,2.19582
43434,11/30/2018,22.3775,2.19699
43435,12/01/2018,22.1057,2.19758
43436,12/02/2018,21.8439,2.19785
43437,12/03/2018,21.5914,2.19782
43438,12/04/2018,21.346,2.19762
43439,12/05/2018,21.1081,2.19714
43440,12/06/2018,20.8762,2.19649
43441,12/07/2018,20.6503,2.19562
43442,12/08/2018,20.435,2.19401
43443,12/09/2018,20.2241,2.19227
43444,12/10/2018,20.0153,2.19064
43445,12/11/2018,19.8087,2.18909
43446,12/12/2018,19.6043,2.18762
43447,12/13/2018,19.4021,2.18619
43448,12/14/2018,19.2017,2.18487
43449,12/15/2018,19.0035,2.18359
43450,12/16/2018,18.8078,2.18229
43451,12/17/2018,18.6132,2.18117
43452,12/18/2018,18.4211,2.18003
43453,12/19/2018,18.2309,2.17894
43454,12/20/2018,18.0428,2.17789
43455,12/21/2018,17.8565,2.17688
43456,12/22/2018,17.6722,2.17591
43457,12/23/2018,17.4898,2.17498
43458,12/24/2018,17.3093,2.17408
43459,12/25/2018,17.1306,2.17323
43460,12/26/2018,16.9538,2.1724
43461,12/27/2018,16.7788,2.17162
43462,12/28/2018,16.6057,2.17086
43463,12/29/2018,16.4343,2.17015
43464,12/30/2018,16.2646,2.16946
43465,12/31/2018,16.0968,2.16881
43466,01/01/2019,15.9306,2.1682
43467,01/02/2019,15.7662,2.16761
43468,01/03/2019,15.6035,2.16706
43469,01/04/2019,15.4424,2.16654
43470,01/05/2019,15.283,2.16606
43471,01/06/2019,15.1253,2.1656
43472,01/07/2019,14.9691,2.16518
43473,01/08/2019,14.8146,2.16479
43474,01/09/2019,14.6617,2.16443
43475,01/10/2019,14.5104,2.1641
43476,01/11/2019,14.3606,2.16381
43477,01/12/2019,14.2124,2.16354
43478,01/13/2019,14.0657,2.16331
43479,01/14/2019,13.9205,2.1631
43480,01/15/2019,13.7768,2.16293
43481,01/16/2019,13.6346,2.16279
43482,01/17/2019,13.4939,2.16268
43483,01/18/2019,13.3546,2.16259
43484,01/19/2019,13.2168,2.16254
43485,01/20/2019,13.0957,2.15999
43486,01/21/2019,12.9629,2.1596
43487,01/22/2019,12.8201,2.16116
43488,01/23/2019,12.6849,2.16172
43489,01/24/2019,12.5486,2.16273
43490,01/25/2019,12.4191,2.16286
43491,01/26/2019,12.2909,2.16301
43492,01/27/2019,12.1641,2.1632
43493,01/28/2019,12.0385,2.16341
43494,01/29/2019,11.9145,2.16362
43495,01/30/2019,11.7913,2.16393
43496,01/31/2019,11.6696,2.16423
43497,02/01/2019,11.5814,2.16047
43498,02/02/2019,12.1753,2.16019
43499,02/03/2019,12.217,2.16135
43500,02/04/2019,12.0825,2.16285
43501,02/05/2019,11.9578,2.16291
43502,02/06/2019,11.8343,2.16302
43503,02/07/2019,11.7122,2.1632
43504,02/08/2019,11.5913,2.16343
43505,02/09/2019,11.4717,2.16371
43506,02/10/2019,11.3533,2.16403
43507,02/11/2019,11.3013,2.15884
43508,02/12/2019,12.1808,2.15804
43509,02/13/2019,12.038,2.1603
43510,02/14/2019,11.9001,2.16219
43511,02/15/2019,11.7663,2.16382
43512,02/16/2019,11.6449,2.16359
43513,02/17/2019,11.5247,2.1635
43514,02/18/2019,11.4057,2.16353
43515,02/19/2019,11.288,2.16365
43516,02/20/2019,11.1715,2.16386
43517,02/21/2019,11.0562,2.16414
43518,02/22/2019,10.9421,2.16448
43519,02/23/2019,10.8291,2.16488
43520,02/24/2019,10.7174,2.16533
43521,02/25/2019,10.6067,2.16583
43522,02/26/2019,10.4973,2.16637
43523,02/27/2019,10.3889,2.16695
43524,02/28/2019,10.2817,2.16758
43525,03/01/2019,10.1756,2.16823
43526,03/02/2019,10.0705,2.16892
43527,03/03/2019,9.96659,2.16965
43528,03/04/2019,9.86372,2.17041
43529,03/05/2019,9.76191,2.17119
43530,03/06/2019,9.66115,2.17201
43531,03/07/2019,9.56143,2.17286
43532,03/08/2019,9.46274,2.17374
43533,03/09/2019,9.36507,2.17465
43534,03/10/2019,9.26841,2.17559
43535,03/11/2019,9.17343,2.1764
43536,03/12/2019,9.07806,2.17756
43537,03/13/2019,9.51911,2.20438
43538,03/14/2019,9.30332,2.20382
43539,03/15/2019,9.11166,2.2041
43540,03/16/2019,8.9403,2.20487
43541,03/17/2019,8.78643,2.20575
43542,03/18/2019,13.4146,2.47553
43543,03/19/2019,20.4867,2.60679
43544,03/20/2019,20.8728,2.50218
43545,03/21/2019,18.8298,2.46331
43546,03/22/2019,17.1787,2.42656
43547,03/23/2019,15.8401,2.39257
43548,03/24/2019,14.7514,2.36168
43549,03/25/2019,13.8632,2.33396
43550,03/26/2019,13.136,2.3093
43551,03/27/2019,12.5371,2.28765
43552,03/28/2019,12.0388,2.26922
43553,03/29/2019,11.6208,2.25376
43554,03/30/2019,11.2669,2.24091
43555,03/31/2019,10.9638,2.23047
43556,04/01/2019,10.6998,2.22242
43557,04/02/2019,10.4765,2.21444
43558,04/03/2019,10.3269,2.20472
43559,04/04/2019,10.1363,2.20102
43560,04/05/2019,10.2247,2.20938
43561,04/06/2019,11.1093,2.21391
43562,04/07/2019,12.6044,2.23036
43563,04/08/2019,13.3088,2.21122
43564,04/09/2019,16.3152,2.37826
43565,04/10/2019,17.2802,2.32329
43566,04/11/2019,17.0472,2.29121
