Measurement_ID,SampPoint_ID,Fecha,Hora,Depth,Variable_ID,Valor,Censoring_ID,Method_ID,QC_ID,Monitoring_ID
2256235,SAU_C1,2008-12-03,NULL,29,DOC,229.086,0,"TOC analyzer - UB",1,UB
2256236,SAU_C1,2008-12-03,NULL,35,DOC,220.588,0,"TOC analyzer - UB",1,UB
2256237,SAU_C1,2008-12-03,NULL,41,DOC,224.298,0,"TOC analyzer - UB",1,UB
2256238,SAU_C1,2009-01-14,NULL,0,DOC,312.963,0,"TOC analyzer - UB",1,UB
2256239,SAU_C1,2009-01-14,NULL,10,DOC,245.691,0,"TOC analyzer - UB",1,UB
2256240,SAU_C1,2009-01-14,NULL,15,DOC,281.076,0,"TOC analyzer - UB",1,UB
2256241,SAU_C1,2009-01-14,NULL,23,DOC,283.407,0,"TOC analyzer - UB",1,UB
2256242,SAU_C1,2009-01-14,NULL,29,DOC,272.75,0,"TOC analyzer - UB",1,UB
2256243,SAU_C1,2009-01-14,NULL,35,DOC,222.213,0,"TOC analyzer - UB",1,UB
2256244,SAU_C1,2009-01-14,NULL,45,DOC,227.541,0,"TOC analyzer - UB",1,UB
2256245,SAU_C1,2009-02-11,NULL,0,DOC,275.248,0,"TOC analyzer - UB",1,UB
2256246,SAU_C1,2009-02-11,NULL,2.5,DOC,275.331,0,"TOC analyzer - UB",1,UB
2256247,SAU_C1,2009-02-11,NULL,10,DOC,280.576,0,"TOC analyzer - UB",1,UB
2256248,SAU_C1,2009-02-11,NULL,16,DOC,248.189,0,"TOC analyzer - UB",1,UB
2256249,SAU_C1,2009-02-11,NULL,28,DOC,233.203,0,"TOC analyzer - UB",1,UB
2256250,SAU_C1,2009-02-11,NULL,40,DOC,226.459,0,"TOC analyzer - UB",1,UB
2256251,SAU_C1,2009-02-11,NULL,48,DOC,231.454,0,"TOC analyzer - UB",1,UB
2256252,SAU_C1,2009-03-11,NULL,0,DOC,295.313,0,"TOC analyzer - UB",1,UB
2256253,SAU_C1,2009-03-11,NULL,5,DOC,288.319,0,"TOC analyzer - UB",1,UB
2256254,SAU_C1,2009-03-11,NULL,10,DOC,289.235,0,"TOC analyzer - UB",1,UB
2256255,SAU_C1,2009-03-11,NULL,15,DOC,252.768,0,"TOC analyzer - UB",1,UB
2256256,SAU_C1,2009-03-11,NULL,30,DOC,231.371,0,"TOC analyzer - UB",1,UB
2256257,SAU_C1,2009-03-11,NULL,48,DOC,222.629,0,"TOC analyzer - UB",1,UB
2256258,SAU_C1,2009-04-01,NULL,0,DOC,284.406,0,"TOC analyzer - UB",1,UB
2256259,SAU_C1,2009-04-01,NULL,7,DOC,276.497,0,"TOC analyzer - UB",1,UB
2256260,SAU_C1,2009-04-01,NULL,10,DOC,461.577,0,"TOC analyzer - UB",1,UB
2256261,SAU_C1,2009-04-01,NULL,13,DOC,295.646,0,"TOC analyzer - UB",1,UB
2256262,SAU_C1,2009-04-01,NULL,25,DOC,240.446,0,"TOC analyzer - UB",1,UB
2256263,SAU_C1,2009-04-01,NULL,37,DOC,237.949,0,"TOC analyzer - UB",1,UB
2256264,SAU_C1,2009-04-01,NULL,48,DOC,255.266,0,"TOC analyzer - UB",1,UB
2256265,SAU_C1,2009-05-06,NULL,0,DOC,279.827,0,"TOC analyzer - UB",1,UB
2256266,SAU_C1,2009-05-06,NULL,2,DOC,255.599,0,"TOC analyzer - UB",1,UB
2256267,SAU_C1,2009-05-06,NULL,5,DOC,180.418,0,"TOC analyzer - UB",1,UB
2256268,SAU_C1,2009-05-06,NULL,10,DOC,185.746,0,"TOC analyzer - UB",1,UB
2256269,SAU_C1,2009-05-06,NULL,24,DOC,194.488,0,"TOC analyzer - UB",1,UB
2256270,SAU_C1,2009-05-06,NULL,30,DOC,203.813,0,"TOC analyzer - UB",1,UB
2256271,SAU_C1,2009-05-06,NULL,38,DOC,198.485,0,"TOC analyzer - UB",1,UB
2256272,SAU_C1,2009-05-06,NULL,50,DOC,208.892,0,"TOC analyzer - UB",1,UB
2256273,SAU_C1,2009-06-03,NULL,0,DOC,312.967,0,"TOC analyzer - UB",1,UB
2256274,SAU_C1,2009-06-03,NULL,3,DOC,299.275,0,"TOC analyzer - UB",1,UB
2256275,SAU_C1,2009-06-03,NULL,5,DOC,169.072,0,"TOC analyzer - UB",1,UB
2256276,SAU_C1,2009-06-03,NULL,10,DOC,175.918,0,"TOC analyzer - UB",1,UB
2256277,SAU_C1,2009-06-03,NULL,15,DOC,189.883,0,"TOC analyzer - UB",1,UB
2256278,SAU_C1,2009-06-03,NULL,27,DOC,189.198,0,"TOC analyzer - UB",1,UB
2256279,SAU_C1,2009-06-03,NULL,40,DOC,225.206,0,"TOC analyzer - UB",1,UB
2256280,SAU_C1,2009-06-03,NULL,52,DOC,223.015,0,"TOC analyzer - UB",1,UB
2256281,SAU_C1,2009-07-01,NULL,0,DOC,249.713,0,"TOC analyzer - UB",1,UB
2256282,SAU_C1,2009-07-01,NULL,3,DOC,241.498,0,"TOC analyzer - UB",1,UB
2256283,SAU_C1,2009-07-01,NULL,5,DOC,220.277,0,"TOC analyzer - UB",1,UB
2256284,SAU_C1,2009-07-01,NULL,10,DOC,175.918,0,"TOC analyzer - UB",1,UB
2256285,SAU_C1,2009-07-01,NULL,20,DOC,154.149,0,"TOC analyzer - UB",1,UB
2256286,SAU_C1,2009-07-01,NULL,31,DOC,182.216,0,"TOC analyzer - UB",1,UB
2256287,SAU_C1,2009-07-01,NULL,40,DOC,202.205,0,"TOC analyzer - UB",1,UB
2256288,SAU_C1,2009-07-01,NULL,52,DOC,209.187,0,"TOC analyzer - UB",1,UB
2256289,SAU_C1,2009-07-29,NULL,0,DOC,235.337,0,"TOC analyzer - UB",1,UB
2256290,SAU_C1,2009-07-29,NULL,5,DOC,247.523,0,"TOC analyzer - UB",1,UB
2256291,SAU_C1,2009-07-29,NULL,8,DOC,250.808,0,"TOC analyzer - UB",1,UB
2256292,SAU_C1,2009-07-29,NULL,10,DOC,223.563,0,"TOC analyzer - UB",1,UB
2256293,SAU_C1,2009-07-29,NULL,12,DOC,200.425,0,"TOC analyzer - UB",1,UB
2256294,SAU_C1,2009-07-29,NULL,24,DOC,148.672,0,"TOC analyzer - UB",1,UB
2256295,SAU_C1,2009-07-29,NULL,35,DOC,205.217,0,"TOC analyzer - UB",1,UB
2256296,SAU_C1,2009-07-29,NULL,52,DOC,213.568,0,"TOC analyzer - UB",1,UB
2256297,SAU_C1,2009-09-03,NULL,0,DOC,271.879,0,"TOC analyzer - UB",1,UB
2256298,SAU_C1,2009-09-03,NULL,5,DOC,246.633,0,"TOC analyzer - UB",1,UB
2256299,SAU_C1,2009-09-03,NULL,10,DOC,224.349,0,"TOC analyzer - UB",1,UB
2256300,SAU_C1,2009-09-03,NULL,22,DOC,171.46,0,"TOC analyzer - UB",1,UB
2256301,SAU_C1,2009-09-03,NULL,31,DOC,208.412,0,"TOC analyzer - UB",1,UB
2256302,SAU_C1,2009-09-03,NULL,37,DOC,218.99,0,"TOC analyzer - UB",1,UB
2256303,SAU_C1,2009-09-03,NULL,47,DOC,230.414,0,"TOC analyzer - UB",1,UB
2256304,SAU_C1,2009-10-07,NULL,0,DOC,239.945,0,"TOC analyzer - UB",1,UB
2256305,SAU_C1,2009-10-07,NULL,3,DOC,235.976,0,"TOC analyzer - UB",1,UB
2256306,SAU_C1,2009-10-07,NULL,10,DOC,237.677,0,"TOC analyzer - UB",1,UB
2256307,SAU_C1,2009-10-07,NULL,16,DOC,252.278,0,"TOC analyzer - UB",1,UB
2256308,SAU_C1,2009-10-07,NULL,21,DOC,171.903,0,"TOC analyzer - UB",1,UB
2256309,SAU_C1,2009-10-07,NULL,30,DOC,222.793,0,"TOC analyzer - UB",1,UB
2256310,SAU_C1,2009-10-07,NULL,45,DOC,226.762,0,"TOC analyzer - UB",1,UB
2256311,SAU_C1,2009-11-11,NULL,0,DOC,262.273,0,"TOC analyzer - UB",1,UB
2256312,SAU_C1,2009-11-11,NULL,3,DOC,282.202,0,"TOC analyzer - UB",1,UB
2256313,SAU_C1,2009-11-11,NULL,10,DOC,232.111,0,"TOC analyzer - UB",1,UB
2256314,SAU_C1,2009-11-11,NULL,20,DOC,242.524,0,"TOC analyzer - UB",1,UB
2256315,SAU_C1,2009-11-11,NULL,26,DOC,190.279,0,"TOC analyzer - UB",1,UB
2256316,SAU_C1,2009-11-11,NULL,46,DOC,267.3,0,"TOC analyzer - UB",1,UB
2256317,SAU_C1,2009-12-02,NULL,0,DOC,290.999,0,"TOC analyzer - UB",1,UB
2256318,SAU_C1,2009-12-02,NULL,4,DOC,226.366,0,"TOC analyzer - UB",1,UB
2256319,SAU_C1,2009-12-02,NULL,10,DOC,226.725,0,"TOC analyzer - UB",1,UB
2256320,SAU_C1,2009-12-02,NULL,20,DOC,206.078,0,"TOC analyzer - UB",1,UB
2256321,SAU_C1,2009-12-02,NULL,25,DOC,201.051,0,"TOC analyzer - UB",1,UB
2256322,SAU_C1,2009-12-02,NULL,27,DOC,187.227,0,"TOC analyzer - UB",1,UB
2256323,SAU_C1,2009-12-02,NULL,30,DOC,191.536,0,"TOC analyzer - UB",1,UB
2256324,SAU_C1,2009-12-02,NULL,46,DOC,269.454,0,"TOC analyzer - UB",1,UB
2256325,SAU_C1,2010-01-12,NULL,0,DOC,205.404,0,"TOC analyzer - UB",1,UB
2256326,SAU_C1,2010-01-12,NULL,10,DOC,210.256,0,"TOC analyzer - UB",1,UB
2256327,SAU_C1,2010-01-12,NULL,25,DOC,223.562,0,"TOC analyzer - UB",1,UB
2256328,SAU_C1,2010-01-12,NULL,28,DOC,210.949,0,"TOC analyzer - UB",1,UB
2256329,SAU_C1,2010-01-12,NULL,35,DOC,222.315,0,"TOC analyzer - UB",1,UB
2256330,SAU_C1,2010-01-12,NULL,46,DOC,240.751,0,"TOC analyzer - UB",1,UB
2256331,SAU_C1,2010-02-10,NULL,0,DOC,234.513,0,"TOC analyzer - UB",1,UB
2256332,SAU_C1,2010-02-10,NULL,10,DOC,222.731,0,"TOC analyzer - UB",1,UB
2256333,SAU_C1,2010-02-10,NULL,15,DOC,215.384,0,"TOC analyzer - UB",1,UB
2256334,SAU_C1,2010-02-10,NULL,20,DOC,210.671,0,"TOC analyzer - UB",1,UB
2256335,SAU_C1,2010-02-10,NULL,31,DOC,222.592,0,"TOC analyzer - UB",1,UB
2256336,SAU_C1,2010-02-10,NULL,47,DOC,253.78,0,"TOC analyzer - UB",1,UB
2256337,SAU_C1,2010-03-24,NULL,0,DOC,251.147,0,"TOC analyzer - UB",1,UB
2256338,SAU_C1,2010-03-24,NULL,5,DOC,227.444,0,"TOC analyzer - UB",1,UB
2256339,SAU_C1,2010-03-24,NULL,10,DOC,218.157,0,"TOC analyzer - UB",1,UB
2256340,SAU_C1,2010-03-24,NULL,30,DOC,233.543,0,"TOC analyzer - UB",1,UB
2256341,SAU_C1,2010-03-24,NULL,47,DOC,217.879,0,"TOC analyzer - UB",1,UB
2256342,SAU_C1,2010-04-14,NULL,0,DOC,233.453,0,"TOC analyzer - UB",1,UB
2256343,SAU_C1,2010-04-14,NULL,5,DOC,227.708,0,"TOC analyzer - UB",1,UB
2256344,SAU_C1,2010-04-14,NULL,10,DOC,222.13,0,"TOC analyzer - UB",1,UB
2256345,SAU_C1,2010-04-14,NULL,18,DOC,229.623,0,"TOC analyzer - UB",1,UB
2256346,SAU_C1,2010-04-14,NULL,32,DOC,230.539,0,"TOC analyzer - UB",1,UB
2256347,SAU_C1,2010-04-14,NULL,47,DOC,215.636,0,"TOC analyzer - UB",1,UB
2256348,SAU_C1,2010-05-11,NULL,0,DOC,231.121,0,"TOC analyzer - UB",1,UB
2256349,SAU_C1,2010-05-11,NULL,5,DOC,290.65,0,"TOC analyzer - UB",1,UB
2256350,SAU_C1,2010-05-11,NULL,10,DOC,342.103,0,"TOC analyzer - UB",1,UB
2256351,SAU_C1,2010-05-11,NULL,19,DOC,209.808,0,"TOC analyzer - UB",1,UB
2256352,SAU_C1,2010-05-11,NULL,34,DOC,262.759,0,"TOC analyzer - UB",1,UB
2256353,SAU_C1,2010-05-11,NULL,48,DOC,214.054,0,"TOC analyzer - UB",1,UB
2256354,SAU_C1,2010-06-01,NULL,0,DOC,229.04,0,"TOC analyzer - UB",1,UB
2256355,SAU_C1,2010-06-01,NULL,5,DOC,212.139,0,"TOC analyzer - UB",1,UB
2256356,SAU_C1,2010-06-01,NULL,10,DOC,245.442,0,"TOC analyzer - UB",1,UB
2256357,SAU_C1,2010-06-01,NULL,16,DOC,274.915,0,"TOC analyzer - UB",1,UB
2256358,SAU_C1,2010-06-01,NULL,35,DOC,314.545,0,"TOC analyzer - UB",1,UB
2256359,SAU_C1,2010-06-01,NULL,48,DOC,204.812,0,"TOC analyzer - UB",1,UB
2256360,SAU_C1,2010-07-01,NULL,0,DOC,264.998,0,"TOC analyzer - UB",1,UB
2256361,SAU_C1,2010-07-01,NULL,5,DOC,244.91,0,"TOC analyzer - UB",1,UB
2256362,SAU_C1,2010-07-01,NULL,10,DOC,190.261,0,"TOC analyzer - UB",1,UB
2256363,SAU_C1,2010-07-01,NULL,20,DOC,166.804,0,"TOC analyzer - UB",1,UB
2256364,SAU_C1,2010-07-01,NULL,30,DOC,244.036,0,"TOC analyzer - UB",1,UB
2256365,SAU_C1,2010-07-01,NULL,43,DOC,261.005,0,"TOC analyzer - UB",1,UB
2256366,SAU_C1,2010-07-01,NULL,48,DOC,229.064,0,"TOC analyzer - UB",1,UB
2256367,SAU_C1,2010-07-28,NULL,0,DOC,333.275,0,"TOC analyzer - UB",1,UB
2256368,SAU_C1,2010-07-28,NULL,5,DOC,248.063,0,"TOC analyzer - UB",1,UB
2256369,SAU_C1,2010-07-28,NULL,10,DOC,232.161,0,"TOC analyzer - UB",1,UB
2256370,SAU_C1,2010-07-28,NULL,22,DOC,279.736,0,"TOC analyzer - UB",1,UB
2256371,SAU_C1,2010-07-28,NULL,30,DOC,243.558,0,"TOC analyzer - UB",1,UB
2256372,SAU_C1,2010-07-28,NULL,41,DOC,255.485,0,"TOC analyzer - UB",1,UB
2256373,SAU_C1,2010-07-28,NULL,47,DOC,519.404,0,"TOC analyzer - UB",1,UB
2256374,SAU_C1,2010-09-02,NULL,0,DOC,254.292,0,"TOC analyzer - UB",1,UB
2256375,SAU_C1,2010-09-02,NULL,5,DOC,245.811,0,"TOC analyzer - UB",1,UB
2256376,SAU_C1,2010-09-02,NULL,10,DOC,196.513,0,"TOC analyzer - UB",1,UB
2256377,SAU_C1,2010-09-02,NULL,17,DOC,208.572,0,"TOC analyzer - UB",1,UB
2256378,SAU_C1,2010-09-02,NULL,33,DOC,230.703,0,"TOC analyzer - UB",1,UB
2256379,SAU_C1,2010-09-02,NULL,42,DOC,249.919,0,"TOC analyzer - UB",1,UB
2256380,SAU_C1,2010-09-02,NULL,48,DOC,255.352,0,"TOC analyzer - UB",1,UB
2256381,SAU_C1,2010-10-06,NULL,0,DOC,202.079,0,"TOC analyzer - UB",1,UB
2256382,SAU_C1,2010-10-06,NULL,5,DOC,212.283,0,"TOC analyzer - UB",1,UB
2256383,SAU_C1,2010-10-06,NULL,10,DOC,200.091,0,"TOC analyzer - UB",1,UB
2256384,SAU_C1,2010-10-06,NULL,17,DOC,252.039,0,"TOC analyzer - UB",1,UB
2256385,SAU_C1,2010-10-06,NULL,25,DOC,194.79,0,"TOC analyzer - UB",1,UB
2256386,SAU_C1,2010-10-06,NULL,41,DOC,274.7,0,"TOC analyzer - UB",1,UB
2256387,SAU_C1,2010-10-06,NULL,47,DOC,268.339,0,"TOC analyzer - UB",1,UB
2256388,SAU_C1,2010-11-04,NULL,0,DOC,263.524,0,"TOC analyzer - UB",1,UB
2256389,SAU_C1,2010-11-04,NULL,5,DOC,276.676,0,"TOC analyzer - UB",1,UB
2256390,SAU_C1,2010-11-04,NULL,10,DOC,265.491,0,"TOC analyzer - UB",1,UB
2256391,SAU_C1,2010-11-04,NULL,20,DOC,253.814,0,"TOC analyzer - UB",1,UB
2256392,SAU_C1,2010-11-04,NULL,36,DOC,199.484,0,"TOC analyzer - UB",1,UB
2256393,SAU_C1,2010-11-04,NULL,44,DOC,212.514,0,"TOC analyzer - UB",1,UB
2256394,SAU_C1,2010-11-04,NULL,54,DOC,263.155,0,"TOC analyzer - UB",1,UB
2256395,SAU_C1,2010-12-02,NULL,0,DOC,247.176,0,"TOC analyzer - UB",1,UB
2256396,SAU_C1,2010-12-02,NULL,5,DOC,222.962,0,"TOC analyzer - UB",1,UB
2256397,SAU_C1,2010-12-02,NULL,10,DOC,241.645,0,"TOC analyzer - UB",1,UB
2256398,SAU_C1,2010-12-02,NULL,22,DOC,233.164,0,"TOC analyzer - UB",1,UB
2256399,SAU_C1,2010-12-02,NULL,34,DOC,232.672,0,"TOC analyzer - UB",1,UB
2256400,SAU_C1,2010-12-02,NULL,43,DOC,243.734,0,"TOC analyzer - UB",1,UB
2256401,SAU_C1,2010-12-02,NULL,50,DOC,266.597,0,"TOC analyzer - UB",1,UB
2256402,SAU_C1,2011-01-13,NULL,0,DOC,221.547,0,"TOC analyzer - UB",1,UB
2256403,SAU_C1,2011-01-13,NULL,5,DOC,217.717,0,"TOC analyzer - UB",1,UB
2256404,SAU_C1,2011-01-13,NULL,10,DOC,211.972,0,"TOC analyzer - UB",1,UB
2256405,SAU_C1,2011-01-13,NULL,20,DOC,210.557,0,"TOC analyzer - UB",1,UB
2256406,SAU_C1,2011-01-13,NULL,26,DOC,215.219,0,"TOC analyzer - UB",1,UB
2256407,SAU_C1,2011-01-13,NULL,36,DOC,207.476,0,"TOC analyzer - UB",1,UB
2256408,SAU_C1,2011-01-13,NULL,48,DOC,214.553,0,"TOC analyzer - UB",1,UB
2256409,SAU_C1,2011-02-09,NULL,0,DOC,202.398,0,"TOC analyzer - UB",1,UB
2256410,SAU_C1,2011-02-09,NULL,5,DOC,292.066,0,"TOC analyzer - UB",1,UB
2256411,SAU_C1,2011-02-09,NULL,10,DOC,205.478,0,"TOC analyzer - UB",1,UB
2256412,SAU_C1,2011-02-09,NULL,19,DOC,207.643,0,"TOC analyzer - UB",1,UB
2256413,SAU_C1,2011-02-09,NULL,26,DOC,205.312,0,"TOC analyzer - UB",1,UB
2256414,SAU_C1,2011-02-09,NULL,37,DOC,206.477,0,"TOC analyzer - UB",1,UB
2256415,SAU_C1,2011-02-09,NULL,47,DOC,205.645,0,"TOC analyzer - UB",1,UB
2256416,SAU_C1,2011-03-10,NULL,0,DOC,188.993,0,"TOC analyzer - UB",1,UB
2256417,SAU_C1,2011-03-10,NULL,5,DOC,189.16,0,"TOC analyzer - UB",1,UB
2256418,SAU_C1,2011-03-10,NULL,10,DOC,323.37,0,"TOC analyzer - UB",1,UB
2256419,SAU_C1,2011-03-10,NULL,26,DOC,181.833,0,"TOC analyzer - UB",1,UB
2256420,SAU_C1,2011-03-10,NULL,37,DOC,171.676,0,"TOC analyzer - UB",1,UB
2256421,SAU_C1,2011-03-10,NULL,47,DOC,170.677,0,"TOC analyzer - UB",1,UB
2256422,SAU_C1,2011-04-06,NULL,0,DOC,298.643,0,"TOC analyzer - UB",1,UB
2256423,SAU_C1,2011-04-06,NULL,5,DOC,293.148,0,"TOC analyzer - UB",1,UB
2256424,SAU_C1,2011-04-06,NULL,10,DOC,278.661,0,"TOC analyzer - UB",1,UB
2256425,SAU_C1,2011-04-06,NULL,22,DOC,339.356,0,"TOC analyzer - UB",1,UB
2256426,SAU_C1,2011-04-06,NULL,38,DOC,315.128,0,"TOC analyzer - UB",1,UB
2256427,SAU_C1,2011-04-06,NULL,44,DOC,269.087,0,"TOC analyzer - UB",1,UB
2256428,SAU_C1,2011-04-06,NULL,52,DOC,229.373,0,"TOC analyzer - UB",1,UB
2256429,SAU_C1,2011-05-04,NULL,0,DOC,240.113,0,"TOC analyzer - UB",1,UB
2256430,SAU_C1,2011-05-04,NULL,5,DOC,240.446,0,"TOC analyzer - UB",1,UB
2256431,SAU_C1,2011-05-04,NULL,10,DOC,169.178,0,"TOC analyzer - UB",1,UB
2256432,SAU_C1,2011-05-04,NULL,19,DOC,273.916,0,"TOC analyzer - UB",1,UB
2256433,SAU_C1,2011-05-04,NULL,27,DOC,350.262,0,"TOC analyzer - UB",1,UB
2256434,SAU_C1,2011-05-04,NULL,38,DOC,297.061,0,"TOC analyzer - UB",1,UB
2256435,SAU_C1,2011-05-04,NULL,51,DOC,246.024,0,"TOC analyzer - UB",1,UB
2256436,SAU_C1,2011-06-01,NULL,0,DOC,266.922,0,"TOC analyzer - UB",1,UB
2256437,SAU_C1,2011-06-01,NULL,5,DOC,256.848,0,"TOC analyzer - UB",1,UB
2256438,SAU_C1,2011-06-01,NULL,10,DOC,246.607,0,"TOC analyzer - UB",1,UB
2256439,SAU_C1,2011-06-01,NULL,25,DOC,276.247,0,"TOC analyzer - UB",1,UB
2256440,SAU_C1,2011-06-01,NULL,36,DOC,323.537,0,"TOC analyzer - UB",1,UB
2256441,SAU_C1,2011-06-01,NULL,46,DOC,256.765,0,"TOC analyzer - UB",1,UB
2256442,SAU_C1,2011-06-01,NULL,51,DOC,250.271,0,"TOC analyzer - UB",1,UB
2256443,SAU_C1,2011-07-06,NULL,0,DOC,294.147,0,"TOC analyzer - UB",1,UB
2256444,SAU_C1,2011-07-06,NULL,5,DOC,260.178,0,"TOC analyzer - UB",1,UB
2256445,SAU_C1,2011-07-06,NULL,10,DOC,227.541,0,"TOC analyzer - UB",1,UB
2256446,SAU_C1,2011-07-06,NULL,25,DOC,250.77,0,"TOC analyzer - UB",1,UB
2256447,SAU_C1,2011-07-06,NULL,30,DOC,248.855,0,"TOC analyzer - UB",1,UB
2256448,SAU_C1,2011-07-06,NULL,37,DOC,310.049,0,"TOC analyzer - UB",1,UB
2256449,SAU_C1,2011-07-06,NULL,45,DOC,275.331,0,"TOC analyzer - UB",1,UB
2256450,SAU_C1,2011-07-06,NULL,53,DOC,276.913,0,"TOC analyzer - UB",1,UB
2256451,SAU_C1,2011-07-27,NULL,0,DOC,197.902,0,"TOC analyzer - UB",1,UB
2256452,SAU_C1,2011-07-27,NULL,5,DOC,205.312,0,"TOC analyzer - UB",1,UB
2256453,SAU_C1,2011-07-27,NULL,10,DOC,158.605,0,"TOC analyzer - UB",1,UB
2256454,SAU_C1,2011-07-27,NULL,12,DOC,414.62,0,"TOC analyzer - UB",1,UB
2256455,SAU_C1,2011-07-27,NULL,17,DOC,215.802,0,"TOC analyzer - UB",1,UB
2256456,SAU_C1,2011-07-27,NULL,26,DOC,226.792,0,"TOC analyzer - UB",1,UB
2256457,SAU_C1,2011-07-27,NULL,30,DOC,260.678,0,"TOC analyzer - UB",1,UB
2256458,SAU_C1,2011-07-27,NULL,36,DOC,274.831,0,"TOC analyzer - UB",1,UB
2256459,SAU_C1,2011-07-27,NULL,53,DOC,250.187,0,"TOC analyzer - UB",1,UB
2256460,SAU_C1,2011-09-06,NULL,0,DOC,222.713,0,"TOC analyzer - UB",1,UB
2256461,SAU_C1,2011-09-06,NULL,5,DOC,226.626,0,"TOC analyzer - UB",1,UB
2256462,SAU_C1,2011-09-06,NULL,10,DOC,223.129,0,"TOC analyzer - UB",1,UB
2256463,SAU_C1,2011-09-06,NULL,19,DOC,282.491,0,"TOC analyzer - UB",1,UB
2256464,SAU_C1,2011-09-06,NULL,24,DOC,255.349,0,"TOC analyzer - UB",1,UB
2256465,SAU_C1,2011-09-06,NULL,36,DOC,267.255,0,"TOC analyzer - UB",1,UB
2256466,SAU_C1,2011-09-06,NULL,48,DOC,268.92,0,"TOC analyzer - UB",1,UB
2256467,SAU_C1,2012-01-12,NULL,0,DOC,295.229,0,"TOC analyzer - UB",1,UB
2256468,SAU_C1,2012-01-12,NULL,5,DOC,272.75,0,"TOC analyzer - UB",1,UB
2256469,SAU_C1,2012-01-12,NULL,10,DOC,269.253,0,"TOC analyzer - UB",1,UB
2256470,SAU_C1,2012-01-12,NULL,25,DOC,284.822,0,"TOC analyzer - UB",1,UB
2256471,SAU_C1,2012-01-12,NULL,31,DOC,248.605,0,"TOC analyzer - UB",1,UB
2256472,SAU_C1,2012-01-12,NULL,43,DOC,244.942,0,"TOC analyzer - UB",1,UB
2256473,SAU_C1,2012-01-12,NULL,53,DOC,250.021,0,"TOC analyzer - UB",1,UB
2256474,SAU_C1,2012-02-15,NULL,0,DOC,213.138,0,"TOC analyzer - UB",1,UB
2256475,SAU_C1,2012-02-15,NULL,5,DOC,206.977,0,"TOC analyzer - UB",1,UB
2256476,SAU_C1,2012-02-15,NULL,10,DOC,208.226,0,"TOC analyzer - UB",1,UB
2256477,SAU_C1,2012-02-15,NULL,20,DOC,195.904,0,"TOC analyzer - UB",1,UB
2256478,SAU_C1,2012-02-15,NULL,35,DOC,207.643,0,"TOC analyzer - UB",1,UB
2256479,SAU_C1,2012-02-15,NULL,40,DOC,197.153,0,"TOC analyzer - UB",1,UB
2256480,SAU_C1,2012-02-15,NULL,50,DOC,196.57,0,"TOC analyzer - UB",1,UB
2256481,SAU_C1,2012-03-14,NULL,0,DOC,213.055,0,"TOC analyzer - UB",1,UB
2256482,SAU_C1,2012-03-14,NULL,5,DOC,206.311,0,"TOC analyzer - UB",1,UB
2256483,SAU_C1,2012-03-14,NULL,10,DOC,206.144,0,"TOC analyzer - UB",1,UB
2256484,SAU_C1,2012-03-14,NULL,18,DOC,218.383,0,"TOC analyzer - UB",1,UB
2256485,SAU_C1,2012-03-14,NULL,30,DOC,195.321,0,"TOC analyzer - UB",1,UB
2256486,SAU_C1,2012-03-14,NULL,40,DOC,188.827,0,"TOC analyzer - UB",1,UB
2256487,SAU_C1,2012-03-14,NULL,47,DOC,189.993,0,"TOC analyzer - UB",1,UB
2256488,SAU_C1,2012-04-11,NULL,0,DOC,251.436,0,"TOC analyzer - UB",1,UB
2256489,SAU_C1,2012-04-11,NULL,5,DOC,272.25,0,"TOC analyzer - UB",1,UB
2256490,SAU_C1,2012-04-11,NULL,10,DOC,229.789,0,"TOC analyzer - UB",1,UB
2256491,SAU_C1,2012-04-11,NULL,15,DOC,212.305,0,"TOC analyzer - UB",1,UB
2256492,SAU_C1,2012-04-11,NULL,23,DOC,208.143,0,"TOC analyzer - UB",1,UB
2256493,SAU_C1,2012-04-11,NULL,30,DOC,199.817,0,"TOC analyzer - UB",1,UB
2256494,SAU_C1,2012-04-11,NULL,45,DOC,199.817,0,"TOC analyzer - UB",1,UB
2256495,SAU_C1,2012-05-09,NULL,0,DOC,512.863,0,"TOC analyzer - UB",1,UB
2256496,SAU_C1,2012-05-09,NULL,5,DOC,406.294,0,"TOC analyzer - UB",1,UB
2256497,SAU_C1,2012-05-09,NULL,10,DOC,295.562,0,"TOC analyzer - UB",1,UB
2256498,SAU_C1,2012-05-09,NULL,13,DOC,266.422,0,"TOC analyzer - UB",1,UB
2256499,SAU_C1,2012-05-09,NULL,17,DOC,228.124,0,"TOC analyzer - UB",1,UB
2256500,SAU_C1,2012-05-09,NULL,30,DOC,203.147,0,"TOC analyzer - UB",1,UB
2256501,SAU_C1,2012-05-09,NULL,48,DOC,197.319,0,"TOC analyzer - UB",1,UB
2256502,SAU_C1,2012-06-07,NULL,0,DOC,475.231,0,"TOC analyzer - UB",1,UB
2256503,SAU_C1,2012-06-07,NULL,3,DOC,524.02,0,"TOC analyzer - UB",1,UB
2256504,SAU_C1,2012-06-07,NULL,5,DOC,353.26,0,"TOC analyzer - UB",1,UB
2256505,SAU_C1,2012-06-07,NULL,12,DOC,176.588,0,"TOC analyzer - UB",1,UB
2256506,SAU_C1,2012-06-07,NULL,20,DOC,179.835,0,"TOC analyzer - UB",1,UB
2256507,SAU_C1,2012-06-07,NULL,36,DOC,200.233,0,"TOC analyzer - UB",1,UB
